index,response
79,A student may need reassurance that their parents are proud of their academic achievements.
80,Someone may need reassurance that they will be able to maintain a healthy work-life balance.
81,A person may need reassurance that their loved ones will be taken care of after they're gone.
82,Someone may need reassurance that they will be able to follow through on a New Year's resolution or personal goal.
83,A person may need reassurance that they will be able to overcome a long-held habit or addiction.
84,Someone may need reassurance that they will be able to successfully learn to drive or get their license.
85,A parent may need reassurance that their child will be able to handle the responsibilities of adulthood.
86,Someone may need reassurance that they will be able to avoid complications during a major surgery or procedure.
87,A person may need reassurance that they will be able to succeed in a long-distance relationship.
88,"Someone may need reassurance that they will be able to successfully navigate a major life change, such as a move, marriage, or divorce."
89,A student may need reassurance that they will be able to handle the coursework and workload of an advanced degree program.
90,Someone may need reassurance that they will be able to find help and support for a mental health issue or disorder.
91,A person may need reassurance that they will be able to get over a major loss or trauma.
92,Someone may need reassurance that they will be able to build a strong support network of friends and family.
93,A parent may need reassurance that their child will make good choices and stay safe in college.
94,Someone may need reassurance that they will be able to enjoy a social event or experience without feeling anxious or overwhelmed.
95,A person may need reassurance that they will be able to find a new hobby or passion to pursue.
96,Someone may need reassurance that they will be able to handle a potential conflict or disagreement with a friend or loved one.
97,A person may need reassurance that they will be able to maintain the discipline and focus necessary to achieve a long-term goal.
98,Someone may need reassurance that they will be able to get over a major disappointment or setback.
99,A student may need reassurance that they will be able to get into their desired graduate school or professional program.
100,Someone may need reassurance that they will be able to navigate a complex or unfamiliar social situation with confidence and grace.
