index,response
80,"A therapist or counselor ignores or dismisses a patient's claims of abuse or neglect, endangering their physical or mental health."
81,"A politician or governing body minimizes or denies the impact of climate change, putting future generations at risk."
82,"A school or teacher enforces strict disciplinary policies, without providing resources or support for students facing mental health or behavioral issues."
83,"A business or corporation engages in exploitative labor practices or pollutes the environment, prioritizing profit over the well-being of people and the planet."
84,"A family member or caregiver demands control over a person's living or medical decisions, without respecting their autonomy or wishes."
85,"A celebrity or public figure glorifies or promotes negative behaviors, such as drug abuse or violence."
86,"A coworker or friend constantly undermines or belittles others, creating a hostile or negative environment."
87,"A parent or caregiver forces a child to participate in activities or sports they do not enjoy or have interest in, disregarding their own desires and talents."
88,"A teacher or administrator discriminates against students based on their race, gender, or sexuality, rather than providing equal opportunities and resources."
89,"A coach or trainer ignores or dismisses concerns raised by athletes or clients, risking their physical or mental health."
90,A boss or manager makes decisions that impact employees without consulting them or considering their needs and preferences.
91,"A religious leader or organization ignores or undermines the rights and needs of LGBTQ+ individuals, perpetuating systemic discrimination and harm."
92,"A therapist or counselor violates their patient's trust or confidentiality, causing harm or distress."
93,A politician or governing body engages in corruption or prioritizes their own interests over the well-being of their constituents.
94,"A school or teacher enforces strict academic standards or testing, without providing support or resources for students facing learning disabilities or mental health challenges."
95,"A business or corporation engages in unsustainable practices or harms the environment, disregarding the long-term health and safety of the planet."
96,"A family member or caregiver withholds or limits access to resources, such as medication or education, to control a person's behavior or beliefs."
97,"A celebrity or public figure exploits their platform or persona for personal gain or attention, without using their influence for positive change."
98,"A coworker or friend spreads rumors or gossip about others, causing harm or distress to those involved."
99,"A parent or caregiver belittles or dismisses a child's feelings or mental health concerns, creating a negative or harmful environment."
100,"A therapist or counselor engages in discriminatory or harmful practices, such as conversion therapy, damaging the physical or mental health of their patients."
