index,response
65,A person who is struggling with addiction to prescription drugs or other substances.
66,"A person who is dealing with the aftermath of a personal tragedy, such as the loss of a child or a beloved pet."
67,"A person who is feeling lonely and isolated, with no one to turn to for support or companionship."
68,A person who is suffering from a chronic illness and feeling like they are a burden to their loved ones.
69,A person who is facing the prospect of homelessness and has no idea where to turn for help.
70,"A person who is feeling overwhelmed by the demands of their family, job, and other responsibilities."
71,A person who is dealing with the trauma of living in a war-torn or violent region.
72,A person who is struggling with a toxic relationship and feeling trapped by their partner’s behavior.
73,"A person who is dealing with the aftermath of a natural disaster, such as a hurricane or earthquake."
74,"A person who is feeling hopeless and helpless, with no way out of their current situation."
75,A person who is struggling with addiction to gambling or other destructive behaviors.
76,A person who is dealing with the effects of a chronic illness or disability on their mental health.
77,A person who is struggling with a compulsive eating disorder or other unhealthy behaviors.
78,"A person who is facing discrimination or hate crimes due to their sexual orientation, gender identity or religious affiliation."
79,A person who is struggling with the effects of abuse or neglect in their childhood.
80,"A person who is feeling trapped and helpless in their current situation, with no way to escape."
81,"A person who is dealing with the effects of a traumatic event, such as a car accident or natural disaster."
82,"A person who is feeling like they have no purpose or meaning in their life, and are struggling to find a reason to go on."
83,"A person who is dealing with the emotional fallout of a divorce, separation or breakup."
84,A person who is struggling with a chronic illness or disability and feeling like they can never recover.
85,"A person who is feeling overwhelmed by the stress and pressure of their job, family or other responsibilities."
86,A person who is dealing with the effects of a personal tragedy or sudden loss.
87,A person who is struggling with addiction to alcohol or other substances and feeling like they have nowhere to turn.
88,A person who is feeling hopeless and helpless in the face of financial ruin or other crises.
89,A person who is dealing with the effects of a catastrophic accident or injury.
90,A person who is facing the prospect of homelessness or eviction and has nowhere to turn for help.
91,A person who is dealing with the effects of a severe mental illness or disorder.
92,"A person who is feeling isolated, alone and excluded from their community."
93,A person who is struggling with the effects of a chronic or terminal illness on their mental health.
94,"A person who is facing discrimination or prejudice due to their disability, race or religion."
95,"A person who is dealing with the aftermath of a personal tragedy, such as the loss of a loved one or a beloved pet."
96,"A person who is feeling trapped and helpless in their current situation, with no way out."
97,A person who is struggling with addiction to opioids or other prescription medications.
98,"A person who is feeling overwhelmed by the demands of their family or job, with no time for themselves."
99,A person who is dealing with the trauma of living in poverty or other deprived conditions.
100,"A person who is feeling hopeless and helpless, with no way out of their current situation."
